1.540000000000000000e+05,5.000000000000000000e+00,1.060000000000000000e+03,6.000000000000000000e+00,1.968000000000000000e+03,nan
2.563000000000000000e+05,8.000000000000000000e+00,1.600000000000000000e+03,7.000000000000000000e+00,2.007000000000000000e+03,1.100000000000000000e+02
1.348000000000000000e+05,5.000000000000000000e+00,9.000000000000000000e+02,5.000000000000000000e+00,1.951000000000000000e+03,6.000000000000000000e+01
3.060000000000000000e+05,8.000000000000000000e+00,1.704000000000000000e+03,7.000000000000000000e+00,2.007000000000000000e+03,9.800000000000000000e+01
2.075000000000000000e+05,5.000000000000000000e+00,1.600000000000000000e+03,6.000000000000000000e+00,1.957000000000000000e+03,4.700000000000000000e+01
6.850000000000000000e+04,4.000000000000000000e+00,5.200000000000000000e+02,4.000000000000000000e+00,1.927000000000000000e+03,6.000000000000000000e+01
4.000000000000000000e+04,4.000000000000000000e+00,6.490000000000000000e+02,6.000000000000000000e+00,1.920000000000000000e+03,5.000000000000000000e+01
1.493500000000000000e+05,5.000000000000000000e+00,1.228000000000000000e+03,6.000000000000000000e+00,1.966000000000000000e+03,nan
1.799000000000000000e+05,8.000000000000000000e+00,1.234000000000000000e+03,7.000000000000000000e+00,2.007000000000000000e+03,8.500000000000000000e+01
1.655000000000000000e+05,5.000000000000000000e+00,1.700000000000000000e+03,6.000000000000000000e+00,1.959000000000000000e+03,7.000000000000000000e+01
2.775000000000000000e+05,9.000000000000000000e+00,1.561000000000000000e+03,6.000000000000000000e+00,2.005000000000000000e+03,6.000000000000000000e+01
3.090000000000000000e+05,8.000000000000000000e+00,1.132000000000000000e+03,9.000000000000000000e+00,2.004000000000000000e+03,1.080000000000000000e+02
1.450000000000000000e+05,5.000000000000000000e+00,1.097000000000000000e+03,6.000000000000000000e+00,1.994000000000000000e+03,1.120000000000000000e+02
1.530000000000000000e+05,5.000000000000000000e+00,1.297000000000000000e+03,5.000000000000000000e+00,1.954000000000000000e+03,7.400000000000000000e+01
1.090000000000000000e+05,5.000000000000000000e+00,1.057000000000000000e+03,5.000000000000000000e+00,1.953000000000000000e+03,6.800000000000000000e+01
8.200000000000000000e+04,4.000000000000000000e+00,1.152000000000000000e+03,6.000000000000000000e+00,1.955000000000000000e+03,6.500000000000000000e+01
1.600000000000000000e+05,6.000000000000000000e+00,1.324000000000000000e+03,6.000000000000000000e+00,1.965000000000000000e+03,8.400000000000000000e+01
1.700000000000000000e+05,5.000000000000000000e+00,1.328000000000000000e+03,5.000000000000000000e+00,1.959000000000000000e+03,1.150000000000000000e+02
1.440000000000000000e+05,5.000000000000000000e+00,8.840000000000000000e+02,5.000000000000000000e+00,1.983000000000000000e+03,nan
1.302500000000000000e+05,5.000000000000000000e+00,9.380000000000000000e+02,5.000000000000000000e+00,1.975000000000000000e+03,nan
1.410000000000000000e+05,5.000000000000000000e+00,1.150000000000000000e+03,6.000000000000000000e+00,1.959000000000000000e+03,7.000000000000000000e+01
3.199000000000000000e+05,9.000000000000000000e+00,1.752000000000000000e+03,6.000000000000000000e+00,2.005000000000000000e+03,6.100000000000000000e+01
2.396860000000000000e+05,7.000000000000000000e+00,1.518000000000000000e+03,6.000000000000000000e+00,2.003000000000000000e+03,4.800000000000000000e+01
2.497000000000000000e+05,8.000000000000000000e+00,1.656000000000000000e+03,7.000000000000000000e+00,2.006000000000000000e+03,8.400000000000000000e+01
1.130000000000000000e+05,4.000000000000000000e+00,7.360000000000000000e+02,8.000000000000000000e+00,1.920000000000000000e+03,3.300000000000000000e+01
1.270000000000000000e+05,5.000000000000000000e+00,9.550000000000000000e+02,6.000000000000000000e+00,1.966000000000000000e+03,6.600000000000000000e+01
1.770000000000000000e+05,6.000000000000000000e+00,7.940000000000000000e+02,6.000000000000000000e+00,1.997000000000000000e+03,nan
1.145000000000000000e+05,6.000000000000000000e+00,8.160000000000000000e+02,6.000000000000000000e+00,1.934000000000000000e+03,5.200000000000000000e+01
1.100000000000000000e+05,5.000000000000000000e+00,8.160000000000000000e+02,5.000000000000000000e+00,1.963000000000000000e+03,1.100000000000000000e+02
3.850000000000000000e+05,9.000000000000000000e+00,1.842000000000000000e+03,5.000000000000000000e+00,1.981000000000000000e+03,6.800000000000000000e+01
1.300000000000000000e+05,5.000000000000000000e+00,1.360000000000000000e+03,6.000000000000000000e+00,1.955000000000000000e+03,6.000000000000000000e+01
1.805000000000000000e+05,6.000000000000000000e+00,1.425000000000000000e+03,7.000000000000000000e+00,1.964000000000000000e+03,1.000000000000000000e+02
1.725000000000000000e+05,8.000000000000000000e+00,9.830000000000000000e+02,7.000000000000000000e+00,1.999000000000000000e+03,2.400000000000000000e+01
1.965000000000000000e+05,7.000000000000000000e+00,8.600000000000000000e+02,7.000000000000000000e+00,2.004000000000000000e+03,8.900000000000000000e+01
4.387800000000000000e+05,1.000000000000000000e+01,1.426000000000000000e+03,1.000000000000000000e+01,2.006000000000000000e+03,6.600000000000000000e+01
1.249000000000000000e+05,5.000000000000000000e+00,7.800000000000000000e+02,4.000000000000000000e+00,1.972000000000000000e+03,6.000000000000000000e+01
1.580000000000000000e+05,6.000000000000000000e+00,1.158000000000000000e+03,5.000000000000000000e+00,2.004000000000000000e+03,6.300000000000000000e+01
1.010000000000000000e+05,5.000000000000000000e+00,5.810000000000000000e+02,6.000000000000000000e+00,1.920000000000000000e+03,6.000000000000000000e+01
2.025000000000000000e+05,8.000000000000000000e+00,1.370000000000000000e+03,6.000000000000000000e+00,2.006000000000000000e+03,4.400000000000000000e+01
1.400000000000000000e+05,7.000000000000000000e+00,9.020000000000000000e+02,9.000000000000000000e+00,1.921000000000000000e+03,5.000000000000000000e+01
2.195000000000000000e+05,7.000000000000000000e+00,1.057000000000000000e+03,8.000000000000000000e+00,1.997000000000000000e+03,nan
3.170000000000000000e+05,8.000000000000000000e+00,1.143000000000000000e+03,9.000000000000000000e+00,2.004000000000000000e+03,7.600000000000000000e+01
1.800000000000000000e+05,7.000000000000000000e+00,2.207000000000000000e+03,7.000000000000000000e+00,1.970000000000000000e+03,nan
2.260000000000000000e+05,7.000000000000000000e+00,1.479000000000000000e+03,7.000000000000000000e+00,2.003000000000000000e+03,7.200000000000000000e+01
8.000000000000000000e+04,4.000000000000000000e+00,7.470000000000000000e+02,4.000000000000000000e+00,1.945000000000000000e+03,4.700000000000000000e+01
2.250000000000000000e+05,7.000000000000000000e+00,1.304000000000000000e+03,7.000000000000000000e+00,1.953000000000000000e+03,8.100000000000000000e+01
2.440000000000000000e+05,7.000000000000000000e+00,2.223000000000000000e+03,8.000000000000000000e+00,1.973000000000000000e+03,9.500000000000000000e+01
1.295000000000000000e+05,4.000000000000000000e+00,8.450000000000000000e+02,4.000000000000000000e+00,1.982000000000000000e+03,6.900000000000000000e+01
1.850000000000000000e+05,7.000000000000000000e+00,8.850000000000000000e+02,7.000000000000000000e+00,1.998000000000000000e+03,7.400000000000000000e+01
1.449000000000000000e+05,5.000000000000000000e+00,1.086000000000000000e+03,6.000000000000000000e+00,1.954000000000000000e+03,8.500000000000000000e+01
1.074000000000000000e+05,3.000000000000000000e+00,8.400000000000000000e+02,8.000000000000000000e+00,1.915000000000000000e+03,6.000000000000000000e+01
9.100000000000000000e+04,4.000000000000000000e+00,5.260000000000000000e+02,5.000000000000000000e+00,1.973000000000000000e+03,2.100000000000000000e+01
1.357500000000000000e+05,4.000000000000000000e+00,9.520000000000000000e+02,4.000000000000000000e+00,1.956000000000000000e+03,nan
1.270000000000000000e+05,5.000000000000000000e+00,1.072000000000000000e+03,6.000000000000000000e+00,1.948000000000000000e+03,5.000000000000000000e+01
1.365000000000000000e+05,4.000000000000000000e+00,1.768000000000000000e+03,8.000000000000000000e+00,1.968000000000000000e+03,7.200000000000000000e+01
1.100000000000000000e+05,5.000000000000000000e+00,6.820000000000000000e+02,5.000000000000000000e+00,1.910000000000000000e+03,6.000000000000000000e+01
1.935000000000000000e+05,6.000000000000000000e+00,1.182000000000000000e+03,8.000000000000000000e+00,1.968000000000000000e+03,1.000000000000000000e+02
1.535000000000000000e+05,6.000000000000000000e+00,1.337000000000000000e+03,5.000000000000000000e+00,1.998000000000000000e+03,3.200000000000000000e+01
2.450000000000000000e+05,8.000000000000000000e+00,1.563000000000000000e+03,6.000000000000000000e+00,2.007000000000000000e+03,7.800000000000000000e+01
1.265000000000000000e+05,5.000000000000000000e+00,1.065000000000000000e+03,6.000000000000000000e+00,1.960000000000000000e+03,8.000000000000000000e+01
1.685000000000000000e+05,7.000000000000000000e+00,8.040000000000000000e+02,7.000000000000000000e+00,1.995000000000000000e+03,nan
2.600000000000000000e+05,8.000000000000000000e+00,1.301000000000000000e+03,9.000000000000000000e+00,1.991000000000000000e+03,1.210000000000000000e+02
1.740000000000000000e+05,6.000000000000000000e+00,6.840000000000000000e+02,6.000000000000000000e+00,2.005000000000000000e+03,1.220000000000000000e+02
1.645000000000000000e+05,6.000000000000000000e+00,6.120000000000000000e+02,4.000000000000000000e+00,2.009000000000000000e+03,4.000000000000000000e+01
8.500000000000000000e+04,3.000000000000000000e+00,1.013000000000000000e+03,6.000000000000000000e+00,1.915000000000000000e+03,1.050000000000000000e+02
1.236000000000000000e+05,4.000000000000000000e+00,9.900000000000000000e+02,5.000000000000000000e+00,1.994000000000000000e+03,6.000000000000000000e+01
1.099000000000000000e+05,4.000000000000000000e+00,1.040000000000000000e+03,4.000000000000000000e+00,1.950000000000000000e+03,6.000000000000000000e+01
9.860000000000000000e+04,5.000000000000000000e+00,1.235000000000000000e+03,6.000000000000000000e+00,1.961000000000000000e+03,8.500000000000000000e+01
1.635000000000000000e+05,5.000000000000000000e+00,9.640000000000000000e+02,5.000000000000000000e+00,1.921000000000000000e+03,8.000000000000000000e+01
1.339000000000000000e+05,6.000000000000000000e+00,1.260000000000000000e+03,9.000000000000000000e+00,1.910000000000000000e+03,6.000000000000000000e+01
2.047500000000000000e+05,6.000000000000000000e+00,9.050000000000000000e+02,7.000000000000000000e+00,1.997000000000000000e+03,6.900000000000000000e+01
1.850000000000000000e+05,6.000000000000000000e+00,6.800000000000000000e+02,6.000000000000000000e+00,1.993000000000000000e+03,nan
2.140000000000000000e+05,7.000000000000000000e+00,1.588000000000000000e+03,6.000000000000000000e+00,1.999000000000000000e+03,7.800000000000000000e+01
9.475000000000000000e+04,4.000000000000000000e+00,9.600000000000000000e+02,6.000000000000000000e+00,1.965000000000000000e+03,7.300000000000000000e+01
8.300000000000000000e+04,5.000000000000000000e+00,8.350000000000000000e+02,5.000000000000000000e+00,1.920000000000000000e+03,8.500000000000000000e+01
1.289500000000000000e+05,4.000000000000000000e+00,1.225000000000000000e+03,6.000000000000000000e+00,1.959000000000000000e+03,7.700000000000000000e+01
2.050000000000000000e+05,6.000000000000000000e+00,1.610000000000000000e+03,6.000000000000000000e+00,1.977000000000000000e+03,nan
1.780000000000000000e+05,6.000000000000000000e+00,9.770000000000000000e+02,7.000000000000000000e+00,1.985000000000000000e+03,7.700000000000000000e+01
1.189640000000000000e+05,5.000000000000000000e+00,1.535000000000000000e+03,8.000000000000000000e+00,1.979000000000000000e+03,6.400000000000000000e+01
1.989000000000000000e+05,7.000000000000000000e+00,1.226000000000000000e+03,6.000000000000000000e+00,2.009000000000000000e+03,9.400000000000000000e+01
1.695000000000000000e+05,7.000000000000000000e+00,1.226000000000000000e+03,7.000000000000000000e+00,1.931000000000000000e+03,nan
2.500000000000000000e+05,8.000000000000000000e+00,1.053000000000000000e+03,9.000000000000000000e+00,2.003000000000000000e+03,7.500000000000000000e+01
1.000000000000000000e+05,4.000000000000000000e+00,1.047000000000000000e+03,6.000000000000000000e+00,1.885000000000000000e+03,6.000000000000000000e+01
1.150000000000000000e+05,5.000000000000000000e+00,7.890000000000000000e+02,5.000000000000000000e+00,1.948000000000000000e+03,5.000000000000000000e+01
1.150000000000000000e+05,5.000000000000000000e+00,9.970000000000000000e+02,7.000000000000000000e+00,1.919000000000000000e+03,8.500000000000000000e+01
1.900000000000000000e+05,6.000000000000000000e+00,1.844000000000000000e+03,7.000000000000000000e+00,1.977000000000000000e+03,1.050000000000000000e+02
1.369000000000000000e+05,6.000000000000000000e+00,1.216000000000000000e+03,7.000000000000000000e+00,1.954000000000000000e+03,7.500000000000000000e+01
1.800000000000000000e+05,7.000000000000000000e+00,7.740000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+03,nan
3.839700000000000000e+05,7.000000000000000000e+00,1.282000000000000000e+03,1.000000000000000000e+01,2.007000000000000000e+03,7.700000000000000000e+01
2.170000000000000000e+05,6.000000000000000000e+00,2.259000000000000000e+03,7.000000000000000000e+00,1.953000000000000000e+03,nan
2.595000000000000000e+05,6.000000000000000000e+00,1.436000000000000000e+03,9.000000000000000000e+00,1.945000000000000000e+03,6.100000000000000000e+01
1.760000000000000000e+05,6.000000000000000000e+00,7.290000000000000000e+02,5.000000000000000000e+00,1.999000000000000000e+03,3.400000000000000000e+01
1.390000000000000000e+05,5.000000000000000000e+00,1.092000000000000000e+03,6.000000000000000000e+00,1.962000000000000000e+03,nan
1.550000000000000000e+05,5.000000000000000000e+00,1.125000000000000000e+03,5.000000000000000000e+00,2.006000000000000000e+03,7.400000000000000000e+01
3.200000000000000000e+05,7.000000000000000000e+00,1.699000000000000000e+03,1.100000000000000000e+01,1.990000000000000000e+03,9.000000000000000000e+01
1.639900000000000000e+05,6.000000000000000000e+00,7.280000000000000000e+02,8.000000000000000000e+00,2.005000000000000000e+03,6.500000000000000000e+01
1.800000000000000000e+05,6.000000000000000000e+00,9.880000000000000000e+02,4.000000000000000000e+00,1.969000000000000000e+03,nan
1.000000000000000000e+05,4.000000000000000000e+00,7.720000000000000000e+02,4.000000000000000000e+00,1.939000000000000000e+03,5.000000000000000000e+01
1.360000000000000000e+05,6.000000000000000000e+00,1.080000000000000000e+03,5.000000000000000000e+00,1.958000000000000000e+03,7.500000000000000000e+01
1.539000000000000000e+05,6.000000000000000000e+00,1.199000000000000000e+03,5.000000000000000000e+00,1.993000000000000000e+03,5.500000000000000000e+01
1.810000000000000000e+05,6.000000000000000000e+00,1.586000000000000000e+03,7.000000000000000000e+00,1.979000000000000000e+03,4.800000000000000000e+01
8.450000000000000000e+04,6.000000000000000000e+00,5.200000000000000000e+02,5.000000000000000000e+00,1.935000000000000000e+03,6.000000000000000000e+01
1.280000000000000000e+05,6.000000000000000000e+00,9.580000000000000000e+02,5.000000000000000000e+00,1.976000000000000000e+03,nan
8.700000000000000000e+04,5.000000000000000000e+00,8.400000000000000000e+02,5.000000000000000000e+00,1.930000000000000000e+03,5.500000000000000000e+01
1.550000000000000000e+05,6.000000000000000000e+00,6.600000000000000000e+02,6.000000000000000000e+00,1.966000000000000000e+03,6.900000000000000000e+01
1.500000000000000000e+05,5.000000000000000000e+00,1.053000000000000000e+03,6.000000000000000000e+00,1.958000000000000000e+03,6.900000000000000000e+01
2.260000000000000000e+05,7.000000000000000000e+00,1.216000000000000000e+03,8.000000000000000000e+00,1.966000000000000000e+03,8.800000000000000000e+01
2.440000000000000000e+05,6.000000000000000000e+00,1.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+03,nan
1.507500000000000000e+05,5.000000000000000000e+00,1.327000000000000000e+03,7.000000000000000000e+00,1.959000000000000000e+03,7.500000000000000000e+01
2.200000000000000000e+05,8.000000000000000000e+00,1.296000000000000000e+03,6.000000000000000000e+00,2.001000000000000000e+03,nan
1.800000000000000000e+05,5.000000000000000000e+00,1.721000000000000000e+03,7.000000000000000000e+00,1.968000000000000000e+03,7.800000000000000000e+01
1.740000000000000000e+05,7.000000000000000000e+00,1.682000000000000000e+03,7.000000000000000000e+00,1.970000000000000000e+03,8.000000000000000000e+01
1.430000000000000000e+05,5.000000000000000000e+00,1.214000000000000000e+03,5.000000000000000000e+00,1.967000000000000000e+03,nan
1.710000000000000000e+05,7.000000000000000000e+00,1.959000000000000000e+03,9.000000000000000000e+00,1.988000000000000000e+03,8.200000000000000000e+01
2.300000000000000000e+05,8.000000000000000000e+00,1.004000000000000000e+03,7.000000000000000000e+00,1.999000000000000000e+03,7.300000000000000000e+01
2.315000000000000000e+05,6.000000000000000000e+00,9.280000000000000000e+02,7.000000000000000000e+00,1.997000000000000000e+03,6.500000000000000000e+01
1.150000000000000000e+05,4.000000000000000000e+00,8.640000000000000000e+02,5.000000000000000000e+00,1.971000000000000000e+03,7.000000000000000000e+01
2.600000000000000000e+05,7.000000000000000000e+00,1.734000000000000000e+03,7.000000000000000000e+00,2.005000000000000000e+03,7.800000000000000000e+01
1.660000000000000000e+05,5.000000000000000000e+00,9.100000000000000000e+02,6.000000000000000000e+00,1.952000000000000000e+03,7.100000000000000000e+01
2.040000000000000000e+05,7.000000000000000000e+00,1.501000000000000000e+03,6.000000000000000000e+00,1.999000000000000000e+03,7.800000000000000000e+01
1.250000000000000000e+05,5.000000000000000000e+00,1.728000000000000000e+03,1.000000000000000000e+01,1.963000000000000000e+03,7.000000000000000000e+01
1.300000000000000000e+05,6.000000000000000000e+00,9.700000000000000000e+02,7.000000000000000000e+00,2.004000000000000000e+03,2.400000000000000000e+01
1.050000000000000000e+05,5.000000000000000000e+00,8.750000000000000000e+02,5.000000000000000000e+00,1.931000000000000000e+03,5.100000000000000000e+01
2.225000000000000000e+05,7.000000000000000000e+00,8.840000000000000000e+02,8.000000000000000000e+00,2.001000000000000000e+03,nan
1.410000000000000000e+05,7.000000000000000000e+00,1.080000000000000000e+03,6.000000000000000000e+00,2.004000000000000000e+03,6.300000000000000000e+01
1.150000000000000000e+05,5.000000000000000000e+00,8.960000000000000000e+02,7.000000000000000000e+00,1.936000000000000000e+03,nan
1.220000000000000000e+05,5.000000000000000000e+00,9.690000000000000000e+02,5.000000000000000000e+00,1.975000000000000000e+03,1.200000000000000000e+02
3.724020000000000000e+05,8.000000000000000000e+00,1.710000000000000000e+03,6.000000000000000000e+00,2.007000000000000000e+03,1.070000000000000000e+02
1.900000000000000000e+05,6.000000000000000000e+00,1.097000000000000000e+03,8.000000000000000000e+00,1.971000000000000000e+03,nan
2.350000000000000000e+05,6.000000000000000000e+00,1.252000000000000000e+03,4.000000000000000000e+00,1.960000000000000000e+03,nan
1.250000000000000000e+05,6.000000000000000000e+00,1.200000000000000000e+03,7.000000000000000000e+00,1.923000000000000000e+03,8.400000000000000000e+01
7.900000000000000000e+04,6.000000000000000000e+00,5.720000000000000000e+02,5.000000000000000000e+00,1.924000000000000000e+03,6.000000000000000000e+01
1.095000000000000000e+05,5.000000000000000000e+00,1.040000000000000000e+03,5.000000000000000000e+00,1.950000000000000000e+03,6.000000000000000000e+01
2.695000000000000000e+05,8.000000000000000000e+00,7.740000000000000000e+02,8.000000000000000000e+00,2.009000000000000000e+03,9.200000000000000000e+01
2.549000000000000000e+05,7.000000000000000000e+00,9.910000000000000000e+02,8.000000000000000000e+00,2.004000000000000000e+03,1.000000000000000000e+02
3.200000000000000000e+05,7.000000000000000000e+00,1.392000000000000000e+03,9.000000000000000000e+00,2.005000000000000000e+03,1.340000000000000000e+02
1.625000000000000000e+05,6.000000000000000000e+00,1.232000000000000000e+03,6.000000000000000000e+00,1.984000000000000000e+03,nan
4.125000000000000000e+05,9.000000000000000000e+00,1.572000000000000000e+03,1.000000000000000000e+01,2.003000000000000000e+03,1.100000000000000000e+02
2.200000000000000000e+05,7.000000000000000000e+00,1.541000000000000000e+03,7.000000000000000000e+00,2.005000000000000000e+03,9.500000000000000000e+01
1.032000000000000000e+05,4.000000000000000000e+00,8.820000000000000000e+02,4.000000000000000000e+00,1.956000000000000000e+03,5.500000000000000000e+01
1.520000000000000000e+05,6.000000000000000000e+00,1.149000000000000000e+03,5.000000000000000000e+00,1.926000000000000000e+03,4.000000000000000000e+01
1.275000000000000000e+05,5.000000000000000000e+00,8.080000000000000000e+02,6.000000000000000000e+00,1.940000000000000000e+03,6.200000000000000000e+01
1.900000000000000000e+05,5.000000000000000000e+00,1.867000000000000000e+03,7.000000000000000000e+00,1.955000000000000000e+03,nan
3.256240000000000000e+05,8.000000000000000000e+00,1.610000000000000000e+03,8.000000000000000000e+00,2.007000000000000000e+03,8.600000000000000000e+01
1.835000000000000000e+05,7.000000000000000000e+00,8.400000000000000000e+02,7.000000000000000000e+00,2.004000000000000000e+03,6.200000000000000000e+01
2.280000000000000000e+05,8.000000000000000000e+00,1.707000000000000000e+03,6.000000000000000000e+00,1.981000000000000000e+03,nan
1.285000000000000000e+05,5.000000000000000000e+00,8.540000000000000000e+02,7.000000000000000000e+00,1.941000000000000000e+03,nan
2.150000000000000000e+05,6.000000000000000000e+00,1.656000000000000000e+03,7.000000000000000000e+00,1.960000000000000000e+03,1.410000000000000000e+02
2.390000000000000000e+05,7.000000000000000000e+00,1.064000000000000000e+03,5.000000000000000000e+00,1.987000000000000000e+03,4.400000000000000000e+01
1.630000000000000000e+05,6.000000000000000000e+00,1.362000000000000000e+03,6.000000000000000000e+00,1.961000000000000000e+03,8.000000000000000000e+01
1.840000000000000000e+05,6.000000000000000000e+00,1.651000000000000000e+03,7.000000000000000000e+00,1.986000000000000000e+03,4.700000000000000000e+01
2.430000000000000000e+05,6.000000000000000000e+00,2.158000000000000000e+03,7.000000000000000000e+00,1.950000000000000000e+03,8.400000000000000000e+01
2.110000000000000000e+05,6.000000000000000000e+00,1.164000000000000000e+03,8.000000000000000000e+00,1.988000000000000000e+03,9.700000000000000000e+01
1.725000000000000000e+05,5.000000000000000000e+00,1.252000000000000000e+03,8.000000000000000000e+00,1.958000000000000000e+03,nan
5.018370000000000000e+05,9.000000000000000000e+00,2.234000000000000000e+03,9.000000000000000000e+00,2.008000000000000000e+03,6.300000000000000000e+01
1.000000000000000000e+05,5.000000000000000000e+00,9.680000000000000000e+02,5.000000000000000000e+00,1.923000000000000000e+03,6.000000000000000000e+01
1.770000000000000000e+05,6.000000000000000000e+00,7.690000000000000000e+02,5.000000000000000000e+00,2.000000000000000000e+03,nan
2.001000000000000000e+05,7.000000000000000000e+00,9.010000000000000000e+02,9.000000000000000000e+00,1.920000000000000000e+03,5.400000000000000000e+01
1.200000000000000000e+05,5.000000000000000000e+00,1.340000000000000000e+03,7.000000000000000000e+00,1.957000000000000000e+03,6.000000000000000000e+01
2.000000000000000000e+05,7.000000000000000000e+00,1.362000000000000000e+03,6.000000000000000000e+00,2.003000000000000000e+03,6.300000000000000000e+01
1.270000000000000000e+05,5.000000000000000000e+00,9.360000000000000000e+02,5.000000000000000000e+00,1.908000000000000000e+03,9.200000000000000000e+01
4.750000000000000000e+05,1.000000000000000000e+01,1.518000000000000000e+03,1.200000000000000000e+01,1.892000000000000000e+03,9.000000000000000000e+01
1.730000000000000000e+05,7.000000000000000000e+00,1.217000000000000000e+03,6.000000000000000000e+00,1.990000000000000000e+03,nan
1.350000000000000000e+05,5.000000000000000000e+00,8.080000000000000000e+02,8.000000000000000000e+00,1.916000000000000000e+03,6.000000000000000000e+01
1.533370000000000000e+05,5.000000000000000000e+00,1.224000000000000000e+03,6.000000000000000000e+00,1.979000000000000000e+03,6.400000000000000000e+01
2.860000000000000000e+05,8.000000000000000000e+00,1.593000000000000000e+03,5.000000000000000000e+00,2.001000000000000000e+03,4.100000000000000000e+01
3.150000000000000000e+05,8.000000000000000000e+00,1.549000000000000000e+03,1.000000000000000000e+01,1.932000000000000000e+03,7.000000000000000000e+01
1.840000000000000000e+05,7.000000000000000000e+00,7.250000000000000000e+02,7.000000000000000000e+00,1.972000000000000000e+03,nan
1.920000000000000000e+05,7.000000000000000000e+00,1.431000000000000000e+03,6.000000000000000000e+00,1.999000000000000000e+03,6.800000000000000000e+01
1.300000000000000000e+05,7.000000000000000000e+00,9.700000000000000000e+02,7.000000000000000000e+00,2.004000000000000000e+03,2.400000000000000000e+01
1.270000000000000000e+05,5.000000000000000000e+00,8.640000000000000000e+02,5.000000000000000000e+00,1.972000000000000000e+03,6.000000000000000000e+01
1.485000000000000000e+05,6.000000000000000000e+00,8.550000000000000000e+02,7.000000000000000000e+00,1.976000000000000000e+03,2.400000000000000000e+01
3.118720000000000000e+05,7.000000000000000000e+00,1.726000000000000000e+03,8.000000000000000000e+00,2.007000000000000000e+03,7.900000000000000000e+01
2.350000000000000000e+05,8.000000000000000000e+00,1.360000000000000000e+03,8.000000000000000000e+00,1.918000000000000000e+03,1.740000000000000000e+02
